Borrower_ID,Age,Employment_Status,Income,Credit_Score,Nationality,Loan_ID,Interest_Rate,Loan_Term,Purpose,Disbursement_Date,Due_Date,Days_Past_Due,Payment_Amount,Outstanding_Balance,Collection_Status,Recovery_Status,Recovery_Amount,Recovery_Date,Paid_Date,Invoice_Amount,Customer_Segment,Days_To_Collect,Recovered,Contact_Attempts,Payment_History_Pattern,Region,Channel_of_Contact
636,36,Self-Employed,65601,623,German,10636,11.74,60,Home Improvement,10/12/2020,9/16/2025,4,48030.555,-17765.555,Current,Not Started,0,,9/20/2025,30265,Self-Employed,1804,0,8,Mixed,East,Email
637,66,Self-Employed,92465,413,German,10637,7.62,24,Other,12/23/2022,12/12/2024,-4,38409.492000000006,-5079.492,Current,Not Started,0,,12/8/2024,33330,Self-Employed,716,0,1,Always Late,East,SMS
638,53,Employed,17539,357,German,10638,6.58,12,Debt Consolidation,10/19/2020,10/14/2021,92,4191.7914,-258.7914,Default,Recovered,-132.3161217,3/29/2022,1/14/2022,3933,Employed,452,1,4,Mixed,East,In-App
639,29,Employed,117263,453,German,10639,8.47,48,Business,12/20/2020,11/29/2024,1,21671.1556,-5484.1556,Current,Not Started,0,,11/30/2024,16187,Employed,1441,0,6,Always Late,North,In-App
640,58,Employed,37669,703,German,10640,4.55,60,Business,1/27/2020,12/31/2024,2,32885.9525,-6094.9525,Current,Not Started,0,,1/2/2025,26791,Employed,1802,0,8,Mixed,South,Email
641,36,Employed,85968,565,German,10641,12.09,48,Home Improvement,9/6/2021,8/16/2025,2,38425.24,-12525.24,Current,Not Started,0,,8/18/2025,25900,Employed,1442,0,6,Mixed,North,In-App
642,29,Unemployed,35644,614,German,10642,3.64,36,Other,5/22/2020,5/7/2023,104,6737.2808,-663.2808,Default,Not Started,0,,8/19/2023,6074,Unemployed,1184,0,6,Mixed,North,Phone
643,26,Employed,33745,340,German,10643,10.91,60,Education,3/5/2021,2/7/2026,0,73882.6275,-26077.6275,Current,Not Started,0,,2/7/2026,47805,Employed,1800,0,7,Always Late,North,Email
644,24,Employed,43228,404,German,10644,5.6,48,Debt Consolidation,7/9/2021,6/18/2025,4,33569.424,-6143.424,Current,Not Started,0,,6/22/2025,27426,Employed,1444,0,3,Always Late,East,Email
645,45,Employed,49521,492,German,10645,6.17,36,Home Improvement,2/27/2021,2/12/2024,2,48431.4817,-7564.4817,Current,Not Started,0,,2/14/2024,40867,Employed,1082,0,7,Always Late,East,Phone
646,31,Self-Employed,112239,700,German,10646,10.81,48,Business,4/16/2020,3/26/2024,60,2711.5332,-818.5332,Delinquent,Not Started,0,,5/25/2024,1893,Self-Employed,1500,0,1,Always Late,East,In-App
647,48,Employed,41928,577,German,10647,14.92,48,Other,7/10/2022,6/19/2026,-5,56140.2944,-20982.2944,Current,Not Started,0,,6/14/2026,35158,Employed,1435,0,8,Always Late,South,In-App
648,69,Employed,33322,653,German,10648,12.44,60,Other,3/13/2021,2/15/2026,3,33693.806,-12920.806,Current,Not Started,0,,2/18/2026,20773,Employed,1803,0,3,Mixed,West,In-App
649,36,Employed,72714,555,German,10649,6.1,36,Home Improvement,10/22/2022,10/6/2025,-5,6197.737,-958.737,Current,Not Started,0,,10/1/2025,5239,Employed,1075,0,4,Mixed,East,Email
650,64,Employed,102896,398,German,10650,5.52,12,Education,3/26/2022,3/21/2023,42,23069.8376,-1206.8376,Delinquent,Not Started,0,,5/2/2023,21863,Employed,402,0,2,Mixed,South,Email
651,33,Employed,77292,581,German,10651,13.46,24,Business,7/6/2021,6/26/2023,-3,5625.094400000001,-1193.0944,Current,Not Started,0,,6/23/2023,4432,Employed,717,0,6,Always Late,East,In-App
652,22,Employed,44055,702,German,10652,8.61,60,Home Improvement,6/22/2022,5/27/2027,3,51696.8395,-15557.8395,Current,Not Started,0,,5/30/2027,36139,Employed,1803,0,1,Always Late,East,SMS
653,52,Employed,57891,408,German,10653,5.08,36,Education,2/19/2022,2/3/2025,-1,2898.286,-383.286,Current,Not Started,0,,2/2/2025,2515,Employed,1079,0,7,Mixed,North,In-App
654,29,Employed,96912,498,Other,10654,13.42,48,Other,5/3/2021,4/12/2025,3,50207.256,-17537.256,Current,Not Started,0,,4/15/2025,32670,Employed,1443,0,7,Mixed,North,Phone
655,42,Employed,21588,602,German,10655,12.89,36,Debt Consolidation,11/22/2021,11/6/2024,45,68882.9358,-19208.9358,Delinquent,Not Started,0,,12/21/2024,49674,Employed,1125,0,2,Always Late,North,Email
656,69,Employed,105536,626,Other,10656,14.81,24,Business,3/6/2021,2/24/2023,3,51969.8428,-11875.8428,Current,Not Started,0,,2/27/2023,40094,Employed,723,0,7,Always Late,South,Phone
657,38,Employed,21304,453,German,10657,13.96,24,Business,8/22/2021,8/12/2023,128,19961.916,-4356.916,Default,Not Started,0,,12/18/2023,15605,Employed,848,0,6,Mixed,West,Phone
658,53,Employed,22345,704,German,10658,13.3,12,Education,9/17/2022,9/12/2023,133,7461.938,-875.938,Default,Not Started,0,,1/23/2024,6586,Employed,493,0,5,Always Late,West,Email
659,40,Self-Employed,44300,761,German,10659,4.1,12,Home Improvement,3/3/2021,2/26/2022,-5,38189.085,-1504.085,Current,Not Started,0,,2/21/2022,36685,Self-Employed,355,0,3,Always Late,South,SMS
660,33,Employed,39259,431,German,10660,4.7,24,Other,5/16/2021,5/6/2023,87,54337.886000000006,-4668.886,Delinquent,Not Started,0,,8/1/2023,49669,Employed,807,0,2,Mixed,East,In-App
661,56,Employed,106006,383,German,10661,10.04,60,Education,5/7/2020,4/11/2025,52,48343.372,-16157.372,Delinquent,Not Started,0,,6/2/2025,32186,Employed,1852,0,2,Always Late,South,Phone
662,62,Employed,103553,698,German,10662,9.61,60,Debt Consolidation,10/28/2022,10/2/2027,104,41347.404,-13419.404,Default,Not Started,0,,1/14/2028,27928,Employed,1904,0,3,Mixed,East,Email
663,59,Employed,30352,408,German,10663,8.77,48,Debt Consolidation,11/14/2022,10/24/2026,0,45559.7824,-11831.7824,Current,Not Started,0,,10/24/2026,33728,Employed,1440,0,8,Always Late,South,Phone
664,56,Self-Employed,48365,520,Other,10664,8.06,12,Debt Consolidation,6/24/2020,6/19/2021,3,20046.2106,-1495.2106,Current,Not Started,0,,6/22/2021,18551,Self-Employed,363,0,1,Always Late,South,In-App
665,31,Employed,34446,667,German,10665,8.46,48,Education,5/31/2022,5/10/2026,1,30104.6312,-7611.6312,Current,Not Started,0,,5/11/2026,22493,Employed,1441,0,7,Always Late,South,SMS
666,48,Unemployed,17336,446,German,10666,10.05,12,Other,1/5/2021,12/31/2021,150,23892.9555,-2181.9555,Default,Recovered,-1840.400278,10/28/2022,5/30/2022,21711,Unemployed,510,1,3,Mixed,West,SMS
667,22,Employed,77032,411,German,10667,3.52,24,Business,3/6/2021,2/24/2023,-2,22520.1456,-1481.1456,Current,Not Started,0,,2/22/2023,21039,Employed,718,0,4,Always Late,North,SMS
668,52,Employed,90415,793,German,10668,6.5,60,Home Improvement,6/25/2022,5/30/2027,1,49768.325,-12207.325,Current,Not Started,0,,5/31/2027,37561,Employed,1801,0,6,Mixed,South,Email
669,40,Self-Employed,112852,804,German,10669,9.46,60,Business,6/30/2022,6/4/2027,-4,16124.931,-5177.931,Current,Not Started,0,,5/31/2027,10947,Self-Employed,1796,0,7,Always Late,West,Email
670,46,Self-Employed,113876,774,German,10670,11.81,24,Other,7/13/2021,7/3/2023,0,41208.727,-7873.727,Current,Not Started,0,,7/3/2023,33335,Self-Employed,720,0,3,Always Late,North,SMS
671,60,Self-Employed,22521,570,Other,10671,5.5,48,Business,1/8/2022,12/18/2025,0,20567.98,-3708.98,Current,Not Started,0,,12/18/2025,16859,Self-Employed,1440,0,4,Always Late,North,In-App
672,28,Self-Employed,86707,720,German,10672,9.79,48,Education,3/6/2020,2/14/2024,-4,33568.1752,-9446.1752,Current,Not Started,0,,2/10/2024,24122,Self-Employed,1436,0,3,Always Late,South,In-App
673,35,Employed,38481,666,German,10673,11.72,36,Debt Consolidation,12/11/2021,11/25/2024,-2,3483.0732,-906.0732,Current,Not Started,0,,11/23/2024,2577,Employed,1078,0,1,Always Late,East,Email
674,64,Self-Employed,33474,579,German,10674,8.61,12,Other,11/20/2021,11/15/2022,130,46980.3416,-3724.3416,Default,Recovered,-2409.655325,5/3/2023,3/25/2023,43256,Self-Employed,490,1,2,Always On Time,East,SMS
675,29,Employed,61760,582,German,10675,3.81,48,Other,8/17/2021,7/27/2025,2,33822.94,-4472.94,Current,Not Started,0,,7/29/2025,29350,Employed,1442,0,4,Always Late,East,In-App
676,26,Self-Employed,70718,339,German,10676,8.67,24,Business,7/22/2021,7/12/2023,90,50376.4088,-7444.4088,Delinquent,Not Started,0,,10/10/2023,42932,Self-Employed,810,0,3,Mixed,South,In-App
677,27,Employed,59629,488,German,10677,6.91,48,Education,9/26/2022,9/5/2026,2,44416.1672,-9618.1672,Current,Not Started,0,,9/7/2026,34798,Employed,1442,0,6,Always Late,East,In-App
678,61,Self-Employed,60232,463,German,10678,14.19,60,Business,7/4/2022,6/8/2027,2,56239.131,-23341.131,Current,Not Started,0,,6/10/2027,32898,Self-Employed,1802,0,3,Always Late,West,Email
679,34,Employed,101544,835,German,10679,4.93,12,Business,12/15/2022,12/10/2023,62,17713.2333,-832.2333,Delinquent,Not Started,0,,2/10/2024,16881,Employed,422,0,4,Always Late,West,SMS
680,55,Employed,82169,835,German,10680,11,36,Other,8/18/2021,8/2/2024,63,15674.05,-3889.05,Delinquent,Not Started,0,,10/4/2024,11785,Employed,1143,0,3,Always Late,West,Phone
681,24,Employed,65669,303,German,10681,4.11,12,Business,3/13/2022,3/8/2023,-2,8007.1001,-316.1001,Current,Not Started,0,,3/6/2023,7691,Employed,358,0,6,Mixed,West,SMS
682,63,Self-Employed,93021,589,German,10682,8.63,60,Debt Consolidation,10/2/2020,9/6/2025,150,26192.1555,-7895.1555,Default,Recovered,-6157.7993,5/16/2026,2/3/2026,18297,Self-Employed,1950,1,7,Always On Time,North,SMS
683,30,Employed,84184,732,German,10683,9.87,60,Business,2/26/2022,1/31/2027,147,10989.173,-3631.173,Default,Recovered,-2361.931107,9/12/2027,6/27/2027,7358,Employed,1947,1,4,Always On Time,West,Email
684,57,Employed,62945,770,German,10684,6.93,60,Debt Consolidation,8/21/2021,7/26/2026,136,27712.3165,-7131.3165,Default,Recovered,-4161.602099,4/4/2027,12/9/2026,20581,Employed,1936,1,6,Mixed,East,In-App
685,59,Employed,28140,480,German,10685,8.73,60,Other,7/12/2020,6/16/2025,0,3536.6630000000005,-1074.663,Current,Not Started,0,,6/16/2025,2462,Employed,1800,0,2,Mixed,South,In-App
686,26,Employed,98457,547,German,10686,5.38,24,Education,10/13/2020,10/3/2022,1,18287.5836,-1776.5836,Current,Not Started,0,,10/4/2022,16511,Employed,721,0,4,Always Late,East,Email
687,67,Self-Employed,29357,578,German,10687,7,36,Debt Consolidation,7/27/2020,7/12/2023,2,13999.7,-2429.7,Current,Not Started,0,,7/14/2023,11570,Self-Employed,1082,0,3,Always Late,West,Email
688,44,Employed,83673,553,German,10688,10.64,60,Education,2/25/2022,1/30/2027,1,76086.78,-26421.78,Current,Not Started,0,,1/31/2027,49665,Employed,1801,0,3,Mixed,North,Email
689,19,Unemployed,80633,480,German,10689,6.97,60,Education,1/28/2022,1/2/2027,-3,61240.779,-15826.779,Current,Not Started,0,,12/30/2026,45414,Unemployed,1797,0,6,Always Late,West,Email
690,22,Employed,91943,808,German,10690,13.85,48,Debt Consolidation,11/1/2022,10/11/2026,51,25600.596,-9126.596,Delinquent,Not Started,0,,12/1/2026,16474,Employed,1491,0,7,Mixed,South,Email
691,46,Employed,111111,625,German,10691,10.73,36,Other,10/2/2021,9/16/2024,-1,10624.1103,-2587.1103,Current,Not Started,0,,9/15/2024,8037,Employed,1079,0,1,Always Late,East,Phone
692,54,Self-Employed,93258,656,German,10692,8.54,12,Home Improvement,4/1/2022,3/27/2023,4,31616.6166,-2487.6166,Current,Not Started,0,,3/31/2023,29129,Self-Employed,364,0,5,Always Late,South,SMS
693,55,Employed,27924,690,German,10693,3.95,36,Education,3/25/2020,3/10/2023,-2,48394.139500000005,-5127.1395,Current,Not Started,0,,3/8/2023,43267,Employed,1078,0,4,Mixed,South,SMS
694,36,Employed,84286,384,German,10694,9.24,36,Education,4/15/2020,3/31/2023,62,18373.7992,-3987.7992,Delinquent,Not Started,0,,6/1/2023,14386,Employed,1142,0,1,Mixed,South,SMS
695,25,Employed,108269,616,German,10695,12.29,36,Other,4/19/2020,4/4/2023,1,9883.3827,-2662.3827,Current,Not Started,0,,4/5/2023,7221,Employed,1081,0,2,Mixed,East,In-App
696,65,Self-Employed,89071,511,German,10696,6.55,60,Other,2/13/2020,1/17/2025,53,32489.235000000004,-8015.235,Delinquent,Not Started,0,,3/11/2025,24474,Self-Employed,1853,0,3,Always Late,West,Phone
697,62,Employed,72326,814,German,10697,12.78,60,Business,12/28/2020,12/2/2025,-4,68079.143,-26542.143,Current,Not Started,0,,11/28/2025,41537,Employed,1796,0,2,Mixed,South,SMS
698,18,Unemployed,105023,683,German,10698,6.4,24,Other,9/10/2020,8/31/2022,36,54283.872,-6159.872,Delinquent,Not Started,0,,10/6/2022,48124,Unemployed,756,0,2,Mixed,East,In-App
699,39,Unemployed,45651,641,German,10699,12.97,12,Education,5/21/2022,5/16/2023,128,24904.2365,-2859.2365,Default,Recovered,-2011.721258,2/8/2024,9/21/2023,22045,Unemployed,488,1,2,Always On Time,North,Phone
700,69,Employed,85202,337,Other,10700,4.48,48,Debt Consolidation,1/17/2021,12/27/2024,-1,31582.5136,-4799.5136,Current,Not Started,0,,12/26/2024,26783,Employed,1439,0,3,Always Late,East,Phone
701,34,Employed,63777,810,German,10701,13.46,36,Home Improvement,6/5/2020,5/21/2023,158,57776.1966,-16619.1966,Default,Not Started,0,,10/26/2023,41157,Employed,1238,0,6,Always Late,North,In-App
702,24,Employed,31994,719,German,10702,9.24,12,Business,5/22/2020,5/17/2021,-4,6469.1928,-547.1928,Current,Not Started,0,,5/13/2021,5922,Employed,356,0,4,Always Late,East,Phone
703,42,Employed,82263,468,Other,10703,6.91,12,Debt Consolidation,4/5/2020,3/31/2021,4,50682.82369999999,-3275.8237,Current,Not Started,0,,4/4/2021,47407,Employed,364,0,9,Always Late,West,In-App
704,62,Employed,74634,642,Other,10704,6.55,24,Home Improvement,2/8/2022,1/29/2024,0,26811.486,-3105.486,Current,Not Started,0,,1/29/2024,23706,Employed,720,0,3,Mixed,South,SMS
705,21,Employed,115158,605,German,10705,8.47,48,Home Improvement,9/22/2020,9/1/2024,-1,58600.6148,-14829.6148,Current,Not Started,0,,8/31/2024,43771,Employed,1439,0,6,Always Late,West,In-App
706,53,Employed,25800,841,German,10706,14.99,36,Home Improvement,7/9/2021,6/23/2024,79,48534.5063,-15055.5063,Delinquent,Not Started,0,,9/10/2024,33479,Employed,1159,0,7,Always Late,East,Phone
707,23,Self-Employed,52823,836,German,10707,6.03,48,Debt Consolidation,10/17/2022,9/26/2026,4,7668.1336,-1490.1336,Current,Not Started,0,,9/30/2026,6178,Self-Employed,1444,0,5,Always Late,South,SMS
708,48,Self-Employed,78878,411,German,10708,4.69,24,Business,2/18/2022,2/8/2024,1,33931.863600000004,-2909.8636,Current,Not Started,0,,2/9/2024,31022,Self-Employed,721,0,3,Mixed,North,SMS
709,36,Self-Employed,33708,710,German,10709,10.23,60,Business,12/15/2021,11/19/2026,0,24546.76,-8306.76,Current,Not Started,0,,11/19/2026,16240,Self-Employed,1800,0,6,Always Late,East,Email
710,61,Employed,27819,505,German,10710,9.12,12,Home Improvement,4/21/2022,4/16/2023,3,29702.464,-2482.464,Current,Not Started,0,,4/19/2023,27220,Employed,363,0,2,Always Late,South,Email
711,56,Employed,89905,484,German,10711,9.53,36,Debt Consolidation,1/8/2022,12/23/2024,4,48524.7224,-10788.7224,Current,Not Started,0,,12/27/2024,37736,Employed,1084,0,3,Always Late,North,Phone
712,44,Employed,78870,681,German,10712,11.17,60,Home Improvement,9/21/2021,8/26/2026,82,5791.386,-2075.386,Delinquent,Not Started,0,,11/16/2026,3716,Employed,1882,0,4,Mixed,North,In-App
713,27,Unemployed,24283,795,German,10713,6.57,24,Other,6/30/2021,6/20/2023,3,19883.2236,-2309.2236,Current,Not Started,0,,6/23/2023,17574,Unemployed,723,0,4,Mixed,West,In-App
714,43,Employed,45573,678,German,10714,13.97,48,Business,1/22/2021,1/1/2025,3,73698.50520000001,-26419.5052,Current,Not Started,0,,1/4/2025,47279,Employed,1443,0,1,Mixed,East,Phone
715,36,Self-Employed,93707,346,German,10715,8.51,12,Education,10/13/2021,10/8/2022,-5,20311.9869,-1592.9869,Current,Not Started,0,,10/3/2022,18719,Self-Employed,355,0,8,Mixed,North,SMS
716,56,Employed,45933,827,German,10716,4.98,36,Home Improvement,8/17/2021,8/1/2024,-1,10552.6414,-1371.6414,Current,Not Started,0,,7/31/2024,9181,Employed,1079,0,5,Always Late,South,Phone
717,20,Employed,20774,803,German,10717,12.04,60,Other,10/25/2020,9/29/2025,3,74914.326,-28151.326,Current,Not Started,0,,10/2/2025,46763,Employed,1803,0,4,Mixed,North,Phone
718,62,Self-Employed,87055,321,German,10718,10.9,60,Business,10/2/2021,9/6/2026,128,69626.97,-24560.97,Default,Not Started,0,,1/12/2027,45066,Self-Employed,1928,0,8,Always Late,North,SMS
719,30,Employed,25983,512,German,10719,7.13,12,Debt Consolidation,6/21/2022,6/16/2023,0,22725.4869,-1512.4869,Current,Not Started,0,,6/16/2023,21213,Employed,360,0,3,Mixed,West,In-App
720,67,Self-Employed,111468,609,Other,10720,10.65,48,Business,6/22/2021,6/1/2025,1,10523.88,-3143.88,Current,Not Started,0,,6/2/2025,7380,Self-Employed,1441,0,9,Mixed,West,Phone
721,45,Unemployed,111334,571,German,10721,6.03,24,Debt Consolidation,5/12/2022,5/1/2024,-5,1809.769,-194.769,Current,Not Started,0,,4/26/2024,1615,Unemployed,715,0,4,Always Late,South,In-App
722,37,Employed,33133,501,German,10722,8.62,48,Debt Consolidation,3/15/2022,2/22/2026,-2,1967.4424,-504.4424,Current,Not Started,0,,2/20/2026,1463,Employed,1438,0,1,Mixed,West,Phone
723,45,Employed,29939,331,German,10723,13.84,48,Home Improvement,1/31/2021,1/10/2025,58,51226.85279999999,-18253.8528,Delinquent,Not Started,0,,3/9/2025,32973,Employed,1498,0,6,Always Late,North,SMS
724,25,Employed,15781,742,German,10724,5.04,48,Home Improvement,4/13/2020,3/23/2024,-5,12205.8528,-2047.8528,Current,Not Started,0,,3/18/2024,10158,Employed,1435,0,5,Always Late,North,SMS
725,58,Unemployed,71700,461,German,10725,7.95,12,Business,1/6/2020,12/31/2020,0,23372.2545,-1721.2545,Current,Not Started,0,,12/31/2020,21651,Unemployed,360,0,6,Mixed,West,Email
726,56,Employed,42624,553,German,10726,12.94,12,Other,1/25/2021,1/20/2022,59,4696.0452,-538.0452,Delinquent,Not Started,0,,3/20/2022,4158,Employed,419,0,9,Mixed,North,SMS
727,18,Employed,21823,820,German,10727,14.65,24,Business,9/27/2022,9/16/2024,-2,27163.344,-6155.344,Current,Not Started,0,,9/14/2024,21008,Employed,718,0,6,Mixed,North,Email
728,20,Employed,33489,779,German,10728,8.72,48,Education,9/17/2020,8/27/2024,-5,63666.0576,-16464.0576,Current,Not Started,0,,8/22/2024,47202,Employed,1435,0,5,Mixed,South,Phone
729,30,Self-Employed,54961,309,German,10729,9.33,12,Debt Consolidation,7/9/2022,7/4/2023,3,6492.015399999999,-554.0154,Current,Not Started,0,,7/7/2023,5938,Self-Employed,363,0,7,Mixed,West,In-App
730,45,Employed,44118,804,German,10730,10.08,24,Debt Consolidation,5/27/2021,5/17/2023,-2,47084.696,-7899.696,Current,Not Started,0,,5/15/2023,39185,Employed,718,0,5,Mixed,North,SMS
731,66,Self-Employed,115417,735,Other,10731,14.22,24,Home Improvement,12/8/2021,11/28/2023,176,30039.5472,-6651.5472,Default,Not Started,0,,5/22/2024,23388,Self-Employed,896,0,3,Mixed,West,SMS
732,42,Unemployed,96816,410,Other,10732,13.37,48,Other,9/8/2021,8/18/2025,1,15165.3588,-5284.3588,Current,Not Started,0,,8/19/2025,9881,Unemployed,1441,0,7,Always Late,South,SMS
733,50,Employed,37263,452,German,10733,5.46,36,Home Improvement,12/11/2022,11/25/2025,37,7684.5714,-1081.5714,Delinquent,Not Started,0,,1/1/2026,6603,Employed,1117,0,2,Always Late,West,Phone
734,55,Employed,28565,401,German,10734,8.52,48,Education,2/15/2022,1/25/2026,3,48241.984,-12261.984,Current,Not Started,0,,1/28/2026,35980,Employed,1443,0,6,Always Late,North,Email
735,23,Unemployed,35354,490,German,10735,8.84,36,Business,2/2/2020,1/17/2023,179,29737.260800000004,-6233.2608,Default,Not Started,0,,7/15/2023,23504,Unemployed,1259,0,7,Mixed,West,Phone
736,61,Employed,57951,380,German,10736,12.57,24,Business,1/25/2020,1/14/2022,2,22232.3724,-4466.3724,Current,Not Started,0,,1/16/2022,17766,Employed,722,0,6,Mixed,North,In-App
737,62,Self-Employed,106179,788,German,10737,10.43,12,Other,5/20/2022,5/15/2023,4,32450.9598,-3064.9598,Current,Not Started,0,,5/19/2023,29386,Self-Employed,364,0,5,Always Late,North,Phone
738,49,Employed,38648,387,Other,10738,11.02,60,Home Improvement,5/31/2022,5/5/2027,-3,19689.945,-6994.945,Current,Not Started,0,,5/2/2027,12695,Employed,1797,0,6,Always Late,North,In-App
739,62,Employed,65729,493,German,10739,14.98,24,Home Improvement,11/6/2020,10/27/2022,-4,24427.2816,-5631.2816,Current,Not Started,0,,10/23/2022,18796,Employed,716,0,4,Always Late,South,SMS
740,64,Self-Employed,56971,403,German,10740,4.36,12,Education,1/5/2020,12/30/2020,-1,45441.4748,-1898.4748,Current,Not Started,0,,12/29/2020,43543,Self-Employed,359,0,7,Mixed,West,In-App
741,38,Employed,33658,395,German,10741,6.06,24,Business,7/16/2022,7/5/2024,46,17444.750799999998,-1885.7508,Delinquent,Not Started,0,,8/20/2024,15559,Employed,766,0,2,Always Late,South,In-App
742,33,Employed,36253,722,Other,10742,8.19,48,Home Improvement,8/4/2020,7/14/2024,125,52989.8264,-13075.8264,Default,Not Started,0,,11/16/2024,39914,Employed,1565,0,1,Always Late,West,Email
743,38,Employed,79166,497,German,10743,7.5,36,Other,8/5/2020,7/21/2023,-5,41820.275,-7681.275,Current,Not Started,0,,7/16/2023,34139,Employed,1075,0,2,Mixed,South,In-App
